client_number;entity_number;is_first
4373634;50633;True
4373731;50634;True
4373828;50635;True
4373925;50636;True
4374022;50637;True
4374119;50638;True
2279598;27267;True
2279598;50639;False
4374313;46746;True
4374313;46231;False
4374410;50643;True
4374507;50644;True
508960;6630;True
508960;36024;False
508960;29949;False
4374604;50645;True
4374604;50646;False
4374798;50647;True
973590;12273;True
973590;50648;False
4374895;50649;True
4375089;50652;True
4375186;2742;True
4375380;50654;True
4375477;50655;True
4375574;50656;True
4375671;49997;True
4375865;50658;True
4375962;50659;True
4376059;50660;True
4376156;50661;True
4376253;50662;True
4376350;50663;True
4376447;50664;True
4376544;50665;True
4376641;3569;True
4376738;50666;True
4376932;50668;True
4377029;50669;True
4377126;50670;True
4377223;50671;True
4377320;50672;True
4377417;50673;True
4377514;50674;True
4377611;50675;True
4377708;50676;True
4377805;40546;True
4377902;50677;True
4377902;50678;False
3646813;42652;True
4378193;50680;True
4378290;48686;True
4378484;50682;True
4378678;50684;True
4378775;50685;True
4378872;50686;True
4072061;47334;True
4072061;31310;False
4072061;32069;False
4072061;32068;False
4378969;50687;True
4379066;50688;True
4379163;50689;True
4379357;50691;True
4379260;50690;True
4379260;25023;False
4378581;50683;True
4378581;50685;False
1437056;17634;True
4379454;50694;True
4379551;50695;True
4379648;50696;True
3773204;44076;True
3773204;50032;False
4379745;44076;True
4379842;50698;True
4379939;50699;True
4380036;50700;True
4380133;50701;True
4380327;50703;True
4380424;50704;True
4380521;32016;True
4380618;50705;True
4180895;48485;True
4180895;50706;False
4180895;50708;False
4375283;50653;True
4375283;50709;False
4380715;50710;True
4380812;50711;True
4380909;50712;True
4376835;50667;True
4376835;37732;False
4264703;48560;True
4264703;50713;False
4381103;50715;True
4381297;50716;True
4381394;49078;True
4381685;50719;True
2369032;28212;True
2369032;50707;False
4381782;50721;True
4381491;50717;True
4381491;10661;False
4238707;49133;True
4238707;50722;False
3880874;45261;True
3880874;50723;False
3880874;45486;False
3880874;45498;False
3491613;40875;True
3491613;40893;False
3491613;44235;False
4381879;50724;True
4180798;48484;True
4180798;50693;False
4381976;50646;True
4382073;50726;True
4382170;50728;True
4382267;50730;True
4382364;50731;True
3496269;40932;True
3412267;29360;True
3412267;30859;False
3433025;40216;True
3433025;41227;False
3532741;41337;True
3532741;41227;False
3532741;35184;False
4382461;50732;True
4382558;50733;True
4382655;50734;True
4382752;50735;True
4382946;50737;True
4382849;50736;True
4382849;50737;False
2026234;24426;True
2026234;50739;False
50053;744;True
50053;23265;False
50053;747;False
50053;15169;False
4383237;49732;True
4383334;50741;True
4383431;50742;True
4383528;50744;True
4383528;50745;False
4383625;50746;True
4383722;50747;True
4384110;50752;True
295172;4059;True
295172;50753;False
4384207;50754;True
4384304;50755;True
4384498;50756;True
4384595;50757;True
4384692;50758;True
4342303;50295;True
4342303;50759;False
4384789;50760;True
4384886;50761;True
4384983;50762;True
4385080;50763;True
4385177;50764;True
4385274;50766;True
3170349;37239;True
3170349;50765;False
4385468;50768;True
4385565;50769;True
2635297;31170;True
2635297;43908;False
4385856;50771;True
4385953;50772;True
4386050;50773;True
4386147;50775;True
3402955;39883;True
3402955;31951;False
4360151;1648;True
4360151;3294;False
4360151;43870;False
4386244;50774;True
4386244;41625;False
4386438;50777;True
4386341;50776;True
4386341;50778;False
4386535;50779;True
4386632;50780;True
4386729;50781;True
4386826;50782;True
4386923;50783;True
3551656;41548;True
3551656;50784;False
4387020;50785;True
4387117;50786;True
4387117;50785;False
4387214;50787;True
4387311;50788;True
4387408;50789;True
4387505;50790;True
4387602;50791;True
4387796;50792;True
4387990;50794;True
4388087;50795;True
4388184;50796;True
4388281;50797;True
4388378;50798;True
4388475;50799;True
4388572;50800;True
4388669;50801;True
4388766;50803;True
4388766;22144;False
4388863;50804;True
4389057;41401;True
4389154;29759;True
4388960;50805;True
4388960;50806;False
2002566;15826;True
4387893;50793;True
4387893;31028;False
4387893;38112;False
4389251;50808;True
4389348;50809;True
4389445;50810;True
4389542;50811;True
4389639;50812;True
4389639;50813;False
4389736;50814;True
3139309;41227;True
4055862;41227;True
4389833;50815;True
4389930;50816;True
4390027;50817;True
4390124;50818;True
4390221;50819;True
4390318;50820;True
4390415;50821;True
4390512;50822;True
4383140;50740;True
4383140;50823;False
598879;7780;True
598879;2898;False
2498818;29639;True
2498818;25273;False
4390609;50825;True
4390706;50826;True
4390803;50827;True
4390803;50828;False
2611726;30894;True
2611726;31026;False
2611726;50829;False
2611726;2166;False
4391191;30113;True
4344049;50316;True
4344049;50832;False
4391288;50833;True
4391385;50834;True
4391482;50835;True
4391579;50836;True
4391773;50221;True
4391870;50838;True
4391870;50740;False
4391870;50823;False
4392064;50840;True
4392161;50841;True
4392258;50842;True
4392452;50844;True
4392549;50846;True
4392646;50845;True
4392743;50848;True
4392840;50849;True
4392937;50850;True
4393034;50851;True
4393131;50850;True
1441227;17684;True
1441227;50807;False
4391967;50839;True
4391967;50740;False
4391967;50823;False
4393325;50853;True
4393422;50854;True
4393519;50856;True
4393616;50857;True
4393810;50859;True
4394004;50862;True
4394198;50863;True
3805796;40032;True
4394295;50864;True
4394392;50865;True
4394392;50866;False
4393907;50860;True
4393907;50867;False
4394489;50868;True
4394586;50869;True
4394683;50870;True
4394780;50871;True
4394877;50872;True
4395071;50876;True
4395168;48282;True
4395265;50877;True
4395362;50878;True
4395556;50880;True
547566;7122;True
547566;50874;False
547566;50875;False
4394974;50873;True
4394974;9516;False
4392355;50843;True
4392355;50847;False
4395750;50882;True
4395750;569;False
4395847;50883;True
4395944;50884;True
4396041;50885;True
1699441;806;True
1699441;38205;False
4396429;50889;True
4396720;50894;True
4396817;50895;True
4396914;50896;True
4397011;50897;True
4397108;50898;True
4397205;50899;True
4396138;19444;True
4396138;50886;False
4397302;50900;True
4397496;50901;True
4397593;50902;True
4393713;50858;True
4393713;50861;False
4208637;48797;True
4208637;50601;False
4208637;50600;False
4208637;49073;False
4397690;50905;True
4397690;50906;False
4397690;50907;False
4397787;50908;True
1436571;17630;True
1436571;2575;False
4397981;50911;True
4398078;50912;True
4398272;50914;True
4398272;37715;False
4398369;50915;True
4398466;49419;True
4398563;50916;True
4398175;50913;True
4398175;50917;False
4398757;50919;True
4396235;50027;True
4398854;50921;True
4398951;26922;True
4399145;50923;True
4399339;50925;True
4399242;50924;True
4399242;50926;False
4399436;50927;True
4399533;50928;True
4399630;50929;True
551640;42741;True
4399727;50930;True
4399824;50931;True
4399921;50932;True
4400018;50934;True
4400115;50935;True
4400212;50936;True
4400309;50937;True
4400406;50938;True
4400503;50939;True
4400794;50941;True
4400794;28017;False
468608;43754;True
4400891;50942;True
4400988;50943;True
4401085;50945;True
4401279;50950;True
4401376;50951;True
4401473;50952;True
4401570;50953;True
4401570;44771;False
4401570;38204;False
4401667;50954;True
4401861;50955;True
4401861;29321;False
4401958;50956;True
4401764;50947;True
4401764;50946;False
4401764;50948;False
4402055;50957;True
4402152;50958;True
4402152;50959;False
4402249;50960;True
4402346;50961;True
4402443;50962;True
3819958;44596;True
3919868;45677;True
3919868;50963;False
4402540;50964;True
4402637;50966;True
4402734;50968;True
4402831;50969;True
4402928;50970;True
4403025;50971;True
4403025;27611;False
4294967;49765;True
4294967;42438;False
4403122;50973;True
4403219;50974;True
4403316;50976;True
4403413;50977;True
585784;7619;True
4403510;50978;True
4403607;50979;True
4403898;50981;True
4403995;50982;True
4404092;50983;True
4404189;50984;True
4404286;50985;True
4404480;50987;True
4404577;50988;True
4404674;50989;True
4404771;50990;True
4404868;50991;True
4404965;50992;True
1578385;19309;True
1578385;18571;False
4397884;50909;True
4397884;50993;False
4405062;50994;True
4405159;50995;True
4405256;50996;True
4405256;40329;False
4019390;46775;True
4019390;50997;False
4405644;51001;True
4405741;51002;True
791230;152;True
791230;5993;False
791230;10147;False
4405838;51003;True
4405838;51005;False
4405935;51006;True
4406032;51007;True
4406129;51008;True
4406226;29766;True
4406323;51009;True
4406420;40140;True
4406517;51010;True
4406517;40284;False
4405547;50999;True
4405547;51000;False
4405547;51004;False
4406614;51012;True
4406711;51013;True
4406711;41193;False
4406905;51014;True
4407002;51015;True
4407293;51017;True
4407390;51018;True
4407487;51020;True
4407584;50905;True
4407584;50906;False
4407584;50907;False
4407584;51019;False
4407196;51016;True
4407196;51022;False
4405353;50998;True
4405353;51011;False
4405353;51023;False
4407778;51022;True
4407778;51016;False
4407875;46888;True
4407972;51024;True
4408069;51025;True
4408263;51027;True
4408360;51028;True
4408457;51029;True
4408554;51030;True
2222950;17596;True
2222950;17595;False
4408748;51031;True
4408845;51032;True
4408942;51033;True
4409039;51034;True
4409136;51035;True
4409233;51036;True
4409330;51037;True
4409427;51038;True
4409524;51039;True
4409621;51040;True
4409718;50729;True
4409815;51043;True
4409912;51042;True
4410009;51041;True
4410009;51044;False
4410106;51045;True
4410203;51046;True
4410397;51047;True
4410494;51048;True
4410591;51049;True
4410688;51050;True
4410882;51053;True
4410979;51054;True
4411076;51055;True
4411173;51056;True
4411270;51057;True
4411367;51058;True
4410785;51051;True
4410785;51059;False
4411464;51060;True
4411561;51061;True
4411755;51062;True
4411658;51052;True
4411658;25754;False
4411852;40687;True
4411949;51063;True
4412143;51065;True
4412240;51066;True
4412434;51068;True
4412531;51069;True
4412628;51070;True
4412725;51071;True
4412822;51072;True
4412919;51074;True
4412919;51075;False
4413016;51077;True
1179036;14682;True
1179036;51076;False
4413113;51078;True
4413210;51079;True
4413307;51080;True
4413404;51081;True
4413598;43928;True
4413598;23271;False
4413792;51083;True
4413889;51085;True
4413986;51086;True
4414083;51087;True
256760;3544;True
256760;4258;False
4414180;51088;True
4414180;51089;False
3584054;41906;True
3584054;51091;False
4414277;51090;True
4414374;51092;True
4414471;51093;True
4414568;51094;True
4414665;51095;True
4414762;51096;True
4414859;51097;True
4414956;51098;True
4244430;49197;True
4244430;51099;False
4415053;51100;True
4415150;51101;True
4415247;51102;True
4415344;51103;True
4415441;51104;True
4415635;51106;True
4415732;51108;True
4415829;51109;True
4416023;51110;True
4416120;51112;True
4416120;51113;False
4416217;51114;True
4416314;51115;True
4416411;51116;True
3034549;35706;True
3034549;51117;False
4416605;51118;True
4416702;51119;True
917621;11588;True
917621;27489;False
4416993;51122;True
4417090;3995;True
4302436;49852;True
4417187;51123;True
4417381;51125;True
4417478;51126;True
4417575;50892;True
4417672;51127;True
4280708;49603;True
4280708;49604;False
4417769;30484;True
4417866;40883;True
4418060;51129;True
4418157;51130;True
4418254;51131;True
4142774;4561;True
4142774;9516;False
3501216;40781;True
3501216;28572;False
3501216;40802;False
3501216;40805;False
3501216;51132;False
3501216;41004;False
3522944;41221;True
3522944;37472;False
3522944;41225;False
3522944;37470;False
3931314;45810;True
3931314;39452;False
4418351;51134;True
4418545;51136;True
4418739;51138;True
4418836;51139;True
4419030;51141;True
4419127;51142;True
4419224;51143;True
4419321;21599;True
4419418;51144;True
4419709;51147;True
4420097;51151;True
4420291;51152;True
4420388;51153;True
4419612;51146;True
4419612;51154;False
4420485;51156;True
4420679;51157;True
4420679;38694;False
4420776;51158;True
4420873;27570;True
4420970;47492;True
4421164;51160;True
4416896;51121;True
4416896;14181;False
4416896;30442;False
4419903;51149;True
4419903;51150;False
4421552;51164;True
2784580;32840;True
2784580;51165;False
4421649;51166;True
4421746;51167;True
4421843;51168;True
4421940;51169;True
4422037;35941;True
4422037;4154;False
4422134;51171;True
4421455;51170;True
4421455;51163;False
4422231;51172;True
4422328;41700;True
4422425;44140;True
4422522;51173;True
4280514;49601;True
4280514;38052;False
4280514;27611;False
4422619;51174;True
4422619;51175;False
4422716;51176;True
4422813;44973;True
3868846;45131;True
3868846;51177;False
4422910;51178;True
4423007;51179;True
4423104;51180;True
4423298;51181;True
4423395;51182;True
4423492;51183;True
4423589;51184;True
4423686;51185;True
4423783;51187;True
4423783;51016;False
4423880;51188;True
4385371;50767;True
4385371;51189;False
4385371;51073;False
4385371;51107;False
4424074;51191;True
4424365;51194;True
4423977;51190;True
4423977;1054;False
4423977;23693;False
4405450;49758;True
4405450;51197;False
4415538;51105;True
4415538;51200;False
4424268;51193;True
4424268;51201;False
4424268;24741;False
4416508;35517;True
4416508;35818;False
4424559;51202;True
4424656;51203;True
4424753;51204;True
4424850;51205;True
4424947;51206;True
4425044;51207;True
4425141;51208;True
4425238;51209;True
4425432;51211;True
4425529;51213;True
4425626;51214;True
4425626;51212;False
4425335;51210;True
4425335;51215;False
4425820;51216;True
4425723;51217;True
4425723;51218;False
4425723;51219;False
4425917;51220;True
4426014;51221;True
4426111;51222;True
4426208;51223;True
156947;2192;True
156947;45962;False
4426402;45070;True
4426596;51227;True
4426596;38258;False
4426693;51228;True
4426790;51229;True
4426887;51230;True
4426984;51231;True
4427081;51232;True
4427178;51233;True
4427275;51234;True
4427372;51235;True
3274915;38416;True
3274915;51239;False
4427663;51240;True
4427760;51241;True
2102476;25231;True
4427857;51242;True
4428148;51245;True
4428245;51246;True
4428536;51249;True
4428342;51247;True
4428342;51250;False
4428827;51253;True
4428633;51251;True
4428633;49473;False
4429021;51255;True
4429118;51256;True
4429312;51258;True
4429409;51259;True
4398660;50918;True
4398660;51260;False
4429506;51261;True
4428730;51252;True
4428730;51263;False
4428730;41429;False
4429797;51264;True
4429894;51265;True
4429991;51266;True
4430088;51267;True
169557;2373;True
169557;2374;False
169557;26644;False
4430185;51268;True
4430282;51269;True
4430379;51270;True
4430573;51272;True
4430670;51273;True
4430767;51274;True
4430864;51275;True
4430961;51276;True
4430961;5627;False
4431155;51278;True
4431058;51277;True
4431058;51279;False
4431252;51280;True
4431349;51281;True
2499109;29642;True
2499109;29643;False
4431446;51282;True
4431640;51283;True
4421358;51162;True
4421358;51284;False
4431737;51285;True
4431834;51286;True
4431931;40862;True
4432125;51288;True
4373440;50631;True
4373440;51288;False
2210049;26500;True
2210049;26644;False
4432222;51289;True
2229061;26733;True
2229061;26734;False
4432319;51290;True
4432416;51291;True
4432513;51292;True
4432513;51293;False
4432610;51294;True
4432707;51295;True
4432707;29305;False
4432804;51296;True
4432998;51297;True
4433192;51298;True
4433289;51300;True
4433095;51299;True
4433095;51301;False
4433386;51302;True
4433483;51303;True
4433580;51304;True
4433580;46321;False
4433677;51305;True
4433774;51306;True
4433871;7517;True
933626;11778;True
933626;51307;False
4433968;51308;True
4434065;4298;True
4434259;51310;True
4434453;51312;True
4434744;51315;True
4434938;51317;True
4435035;51318;True
4435035;39577;False
4435035;39578;False
4435132;51319;True
4435229;51320;True
4435326;3054;True
4435520;51322;True
4435617;51323;True
4435714;51324;True
4435811;51325;True
4435908;51328;True
4436102;51330;True
4436393;51332;True
4436393;50413;False
4436490;51333;True
4436587;51335;True
4436684;51336;True
4436781;51337;True
4357532;50467;True
4357532;22075;False
4357532;50468;False
4357532;51338;False
4436878;51339;True
4437169;51343;True
4437266;51345;True
2164459;25959;True
2164459;39396;False
2164459;51347;False
4437460;51349;True
4437557;51350;True
4437848;51353;True
4437945;51354;True
4438042;51355;True
4438236;9260;True
4438139;51356;True
4438139;9260;False
4438430;51358;True
1186990;14762;True
1186990;51359;False
4438624;51361;True
4438721;51362;True
4438721;51363;False
4437751;51352;True
4437751;7850;False
4438915;51365;True
4439497;51371;True
2357392;28088;True
2357392;22832;False
4439788;51374;True
4439788;50886;False
4439788;19444;False
4439982;51377;True
4440079;51376;True
4440176;51379;True
4440273;51378;True
2728514;12909;True
2728514;12910;False
4440467;51381;True
4440564;51382;True
4440661;51383;True
4440758;51384;True
4440855;51385;True
4440952;51386;True
4441049;51387;True
4441146;24375;True
4441340;51389;True
4441340;40700;False
4441437;51390;True
4441631;51393;True
4441728;51394;True
4441534;51391;True
4441534;51395;False
4441825;46180;True
4441922;51396;True
4441922;11516;False
4442019;51397;True
4442213;51399;True
4442116;51398;True
4442116;4571;False
4442310;7186;True
4368396;50576;True
4368396;50578;False
4368396;2077;False
1773452;21554;True
1773452;51402;False
4442698;51404;True
408565;5435;True
408565;51392;False
4439109;51367;True
4439109;51368;False
4442795;22593;True
4443183;51408;True
4442989;51406;True
4442989;21108;False
4443571;51412;True
1596330;19508;True
4443668;51413;True
4443765;51414;True
3774562;44090;True
3774562;51416;False
4444056;51418;True
4443862;51415;True
4443862;18459;False
4444444;51423;True
4438527;51360;True
4438527;51422;False
4444541;51424;True
4444638;49825;True
4444735;51425;True
4444832;51426;True
4443959;51417;True
4443959;51427;False
4445026;8005;True
4445026;8006;False
4445123;51429;True
4445220;51431;True
4445317;51432;True
4445414;51433;True
4445511;51434;True
4445705;51439;True
4445705;24400;False
4445705;9750;False
4445802;51438;True
4445802;51440;False
4445996;51442;True
4446093;51443;True
4440370;51380;True
4440370;50447;False
3543605;38797;True
3543605;51445;False
4442407;50861;True
4442407;51446;False
4444347;51421;True
4444347;51447;False
4446190;51448;True
4446287;51449;True
4446384;51450;True
4446481;51451;True
4446578;51452;True
4446675;51453;True
4446772;51454;True
4347832;50361;True
4347832;51455;False
4446966;51457;True
4447063;51459;True
4447160;51460;True
4443377;51410;True
4443377;49360;False
167035;2334;True
4447548;51464;True
4447742;51468;True
4447839;51467;True
4434841;51316;True
4434841;51469;False
4447936;51470;True
4439206;51369;True
4439206;51472;False
4448130;51473;True
4448130;40198;False
4448324;51475;True
4448324;14267;False
4448324;2987;False
4448518;51476;True
4448518;51477;False
4448615;51478;True
4448712;51479;True
4448809;51480;True
4448906;51481;True
4449003;51483;True
4449003;36823;False
4449003;47911;False
4449197;51485;True
4449294;51484;True
4449294;51486;False
4417963;51128;True
4417963;6878;False
4449391;51487;True
4449488;51488;True
4449682;51490;True
4449779;51491;True
4449876;51492;True
4449973;51493;True
4446869;51456;True
4446869;51458;False
4450264;51496;True
4450361;49802;True
4450070;51494;True
4450070;51497;False
4450458;51499;True
4437072;51341;True
4437072;51342;False
4437072;51498;False
4437072;51500;False
4450555;51501;True
4450652;51502;True
4450749;51503;True
3728584;13672;True
3728584;34274;False
4450846;51504;True
4450943;51505;True
4450943;51506;False
4451040;20382;True
4451137;39921;True
4451234;39231;True
4451331;39923;True
185077;2582;True
1212695;15044;True
4451428;51507;True
4439691;51373;True
4439691;12800;False
4451622;51508;True
4451622;51509;False
4443086;11344;True
4443086;51510;False
4451719;51511;True
4451913;51513;True
4452010;51514;True
4452107;51515;True
4452107;51516;False
4452204;51517;True
4452398;46016;True
4452495;51518;True
4452592;51519;True
4452786;51521;True
4452883;51522;True
4453174;51524;True
4453271;51525;True
4453368;29615;True
4453368;30010;False
4453465;51526;True
4453562;51527;True
4453659;51528;True
4453756;51529;True
4453853;51530;True
4453950;51531;True
4453950;51532;False
4454047;51533;True
4454047;11401;False
4454144;51534;True
4454241;51535;True
4454241;51536;False
4451816;51512;True
4451816;51537;False
3637889;42533;True
3637889;47682;False
4454338;51539;True
4454532;51542;True
4454629;51543;True
4454726;51544;True
4453077;51523;True
4453077;23905;False
4454823;51545;True
4454920;51546;True
4455017;50329;True
4455114;51547;True
4455308;51549;True
4455502;51550;True
3181989;37357;True
3181989;41109;False
4455405;51551;True
4455405;4298;False
4455696;51552;True
4413695;51084;True
4413695;47338;False
4413695;51082;False
1296794;16009;True
1296794;16110;False
4455793;51553;True
4455890;51554;True
4455987;51555;True
4455211;51548;True
4455211;43430;False
4456278;51558;True
4456278;35652;False
4456375;51559;True
4456375;51419;False
4456084;51556;True
4456084;51560;False
4456472;51015;True
4456666;51561;True
4456763;51562;True
4403704;50980;True
4403704;51563;False
4454435;51540;True
4456860;1747;True
4456957;51564;True
4457054;51565;True
4457151;20413;True
4457248;51566;True
4457345;51567;True
4457442;51568;True
4457539;51569;True
4457636;51570;True
4457733;51571;True
4457733;40894;False
4457830;51572;True
4457927;51573;True
4458024;51574;True
4458024;27414;False
4458121;51575;True
4448227;14029;True
4448227;51576;False
3329914;39016;True
3329914;51577;False
3329914;43391;False
4458315;51580;True
4458218;51579;True
4458218;45335;False
1411254;17342;True
1411254;51582;False
4458509;51583;True
4458606;50403;True
4458703;51584;True
4458897;51585;True
4458994;51586;True
4459091;51587;True
4459188;51588;True
4459285;51589;True
4459382;51590;True
4459479;51591;True
4459576;51592;True
4459770;51595;True
4459867;51596;True
4459964;51597;True
4459964;51598;False
4460061;51599;True
4460158;51600;True
4460255;51601;True
4460352;51602;True
4460352;9362;False
4460449;51603;True
4460546;51604;True
3794835;44322;True
3794835;12906;False
4459673;51593;True
4459673;40044;False
4459673;40045;False
4459673;40046;False
28422;434;True
28422;40284;False
4460643;51605;True
4460740;51606;True
4460837;51607;True
4460934;51608;True
4461031;46321;True
4461031;47821;False
4461031;51605;False
4461225;49453;True
3976613;46321;True
3976613;51605;False
3976613;47821;False
4348608;50369;True
4348608;50088;False
4461322;51610;True
4456181;51557;True
4456181;51611;False
4461419;51612;True
4461516;51613;True
4461613;51614;True
4444929;51428;True
4444929;51558;False
4444929;46321;False
4461710;51615;True
4461807;51616;True
4461904;51618;True
4462098;51617;True
4462195;51619;True
4462389;51620;True
4462292;2374;True
4462292;26644;False
4462486;51621;True
4462583;51623;True
4462680;51622;True
4462971;51626;True
4463165;51628;True
4463262;51629;True
4463068;51627;True
4463068;8556;False
4463068;51630;False
4463068;10529;False
4463068;12472;False
4463068;10530;False
4463359;36401;True
4463456;51631;True
4463553;51632;True
4463747;51634;True
4463844;51636;True
4463941;51635;True
4128030;47916;True
4128030;51637;False
4128030;46162;False
4464038;51638;True
640880;8290;True
640880;38820;False
4464135;51639;True
4464232;51640;True
4464329;51641;True
4464426;51643;True
4464523;51644;True
4464620;51645;True
4464814;51648;True
4464911;51649;True
4465105;51651;True
4465202;51652;True
4465396;51653;True
4465493;51654;True
3688426;43107;True
3688426;43108;False
4465687;51656;True
4465784;51657;True
4465881;51659;True
4465978;51658;True
4466075;51660;True
4466075;40046;False
4466172;51661;True
3323997;38949;True
3323997;24743;False
3323997;51662;False
3323997;33240;False
4466269;51663;True
3871853;45163;True
3871853;51403;False
8343;127;True
8343;51664;False
4466463;51666;True
4041603;47008;True
4041603;51667;False
4041603;47013;False
4466560;51668;True
4466560;51669;False
4466754;51671;True
4466851;51672;True
4466948;51673;True
4467142;51675;True
4467239;51676;True
4467433;51677;True
4467530;51678;True
4467530;50417;False
4467821;51681;True
4467724;51680;True
4467724;51682;False
4467918;51683;True
4465590;51655;True
4468209;51686;True
4468306;51687;True
4468403;51687;True
4468597;51690;True
4468694;51691;True
4468791;51692;True
4456569;20654;True
4456569;40140;False
1828257;22146;True
1828257;25359;False
4468985;51694;True
4469082;51695;True
4468888;18138;True
4469276;51696;True
589373;7659;True
589373;51697;False
1908185;23105;True
1908185;706;False
4469470;41870;True
4469470;10802;False
4469567;51699;True
4469664;51700;True
4469761;51701;True
4469761;51702;False
4469373;51698;True
4469373;51703;False
4469955;51706;True
4470052;51707;True
4470149;35015;True
4470343;39886;True
4470440;51709;True
4470537;51710;True
1535123;18796;True
1535123;16748;False
4470634;51711;True
4469858;51704;True
4469858;51705;False
4470731;51712;True
4470828;51713;True
722554;9306;True
722554;47374;False
722554;51023;False
4470925;51714;True
4471119;51716;True
4471216;51717;True
4471313;51718;True
4471410;51719;True
4471507;51720;True
4471798;30999;True
4471895;51722;True
4471992;51723;True
4472089;51724;True
4472186;51725;True
4472283;3861;True
4472283;30643;False
4472477;51726;True
4472671;51729;True
4472768;51730;True
4472865;51731;True
4472962;51732;True
4473059;51733;True
1601277;19560;True
1601277;50240;False
4472574;51728;True
4472574;3861;False
4473156;51734;True
4473253;51735;True
4473253;45409;False
4473447;51736;True
4473544;51737;True
4473641;51738;True
4473738;51739;True
4464717;51646;True
4464717;51647;False
4464717;51740;False
4473835;40264;True
4473932;51741;True
4474029;51742;True
4474126;51743;True
4474223;51744;True
1742606;23426;True
1742606;4501;False
4474320;51745;True
4474417;51746;True
4474514;51747;True
4474611;51748;True
4474708;51749;True
4474805;51750;True
4474902;51751;True
4475193;51753;True
4475193;18656;False
4475290;51754;True
4475387;45120;True
4475581;51756;True
4475678;51757;True
4475775;51758;True
4475872;38047;True
4475872;51759;False
4476066;51763;True
4476163;51760;True
4476163;51761;False
4476260;51764;True
4476454;51766;True
4476551;51767;True
4476357;12009;True
4476648;51768;True
4476745;51769;True
4476842;947;True
4477133;51772;True
4477230;51773;True
4477327;51774;True
4477424;51775;True
4477521;51776;True
4477618;47742;True
4477812;51779;True
4477909;51778;True
4478006;51777;True
4478103;51780;True
4477715;51777;True
4478297;51781;True
4478394;51782;True
4478491;51783;True
4478588;51784;True
4478685;51785;True
4478782;51786;True
4478879;51787;True
4478976;51788;True
4479073;51789;True
4427566;51238;True
4427566;10916;False
4427566;24503;False
4479267;51791;True
4479558;51794;True
4479655;51795;True
4479655;28006;False
4479655;13672;False
4479655;11646;False
4479752;51796;True
4479752;51797;False
4472380;49726;True
4472380;1812;False
4472380;51726;False
4472380;49732;False
4472380;44786;False
4472380;51727;False
3698902;43231;True
3698902;46400;False
4480043;51800;True
4480140;51801;True
4480237;51802;True
4318635;50036;True
4318635;51803;False
4480334;51805;True
813831;10411;True
4480431;51807;True
4480625;51809;True
1010741;11401;True
4480722;51810;True
4479849;51798;True
4479849;51799;False
4479849;51811;False
4480916;51813;True
4481013;44988;True
4481110;51814;True
3318080;38883;True
3318080;51815;False
4481207;51816;True
4481304;51817;True
4481304;51818;False
515750;10411;True
515750;6714;False
4481595;51820;True
4480819;51812;True
4480819;51821;False
4480819;22876;False
4481692;51822;True
4481789;51823;True
4481498;51819;True
4481498;51818;False
4482080;51825;True
4482177;51826;True
4475969;51762;True
4475969;51827;False
4482274;51828;True
4482274;36851;False
1026649;12935;True
1026649;51829;False
1648322;20019;True
1648322;10411;False
4479946;51799;True
4479946;51811;False
4482371;51830;True
4482468;51831;True
4482565;51832;True
4475096;51752;True
4482662;51833;True
4482759;32949;True
4482856;51835;True
4482953;51836;True
4483050;51837;True
4483147;51838;True
4483244;51839;True
4483341;27201;True
4483438;51840;True
4483535;51841;True
4483632;51842;True
4483729;51844;True
4483826;51845;True
4483923;51846;True
4484117;51848;True
4484214;51849;True
4484214;51740;False
4484311;51850;True
4484408;51851;True
4400697;50940;True
4400697;6017;False
4484505;51852;True
4484602;40506;True
1287191;13784;True
4484796;51853;True
4484893;51854;True
4484990;44694;True
4451525;21107;True
4451525;31966;False
4451525;1403;False
4485087;51855;True
4485087;26294;False
4485087;43072;False
859421;10921;True
859421;29550;False
4485184;51856;True
4485184;51857;False
1052645;13220;True
1052645;13784;False
4485281;51858;True
4485378;51859;True
4485669;51862;True
4485766;51863;True
4485863;51864;True
4485863;8655;False
4485960;51865;True
4485960;36390;False
4485960;36391;False
3095659;36390;True
3095659;36391;False
3095659;51865;False
4486251;51868;True
4486445;51870;True
4486348;51869;True
4486348;51872;False
4486542;51871;True
4486639;51873;True
4486736;51875;True
4486833;51876;True
4486930;34340;True
4487027;51877;True
4487124;51878;True
4487221;51879;True
4487318;51880;True
4487415;51881;True
4487512;51882;True
4487512;16084;False
4487609;51883;True
4487706;51884;True
4487803;51885;True
4487997;51886;True
4383916;50748;True
4383916;50750;False
4383916;51887;False
4477036;51771;True
4477036;1796;False
4488094;51888;True
4488191;51889;True
4488288;51890;True
4488385;51891;True
4488579;51893;True
4488579;51894;False
329413;2194;True
4488676;51895;True
4488773;51896;True
1616215;19746;True
1616215;20231;False
4488870;21001;True
4488967;7008;True
4488967;7232;False
4489161;26381;True
4489258;51897;True
4489452;51898;True
4489549;51899;True
4489646;51900;True
4489743;51901;True
4489743;51902;False
3105456;36499;True
3105456;35865;False
3105456;20495;False
3105456;32602;False
3105456;21758;False
4490034;51904;True
3924621;25809;True
3924621;45730;False
4436975;51340;True
4436975;3308;False
3678629;51702;True
4490131;51905;True
4490131;6072;False
4490228;51906;True
4490325;51907;True
4490422;51908;True
1435892;17615;True
